"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Kazakhstan","KAZ","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.32659138850974","18.0737046044767","25.7849046647792","9.88587341599026","5.58171686502237","21.7636154915111","16.074039793209","15.2716656337039","1.97340129787989","2.42149573307551","","2.67231351281693","3.75041787385781","7.61349058864125","1.89111599529271","1.62750689819381","3.435458","0.8499051","1.090851","1.527299","0.7699498","","",
"Kenya","KEN","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.13818079202333","2.25161650310172","2.96652804694896","3.95659859256706","5.37721591598548","3.55267000866622","","3.01101649686552","3.75968621448388","2.61163006798063","4.78153181153114","7.29483907611727","7.89662891075957","11.990377956133","8.45112112596687","6.83796906238196","1.80854944012839","5.48742917957218","8.99034658778489","","","","","","","","1.8834","2.2621","2.2984","2.1797","","",
"Kyrgyz Republic","KGZ","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cambodia","KHM","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","50.080499766291","48.7442409552962","85.6408326172333","59.7939524289202","50.2220297255403","60.5657320832222","55.1047173620275","80.0218469977614","78.3041949362398","90.0485329256525","85.0463941616771","67.6476182549832","85.5671946592582","106.979521851439","150.833380676435","149.563159215616","101.248826974839","127.590628231434","407.880498627552","139.947314550911","249.792558676444","289.243984855746","159.889315405992","231.736570177184","138.777827124922","122.762553663034","167.089073086389","160.506345916634","170.842242623022","252.172500085387","201.948804360467","149.256930593988","194.190124415454","134.36053840963","107.719673722026","105.849479005507","149.75076668306","126.083146853076","112.358477156069","173.7081","129.8341","238.5221","252.4055","185.4193","","",
"Kuwait","KWT","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6498289978828","19.3407454277019","47.5965786345069","93.9612841481134","111.229015523076","40.7224168414579","","","5.14940015932129","7.08831661062764","9.20403021678198","66.4636041592425","89.0551951952299","53.4227957484182","","","","","","","","","","","","","3.1258","12.4235","29.0702","27.8547","","",
"Latin America & Caribbean (excluding high income)","LAC","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","19.6056589060933","108.472881587516","79.0967573973579","133.988946932513","35.944317575029","24.8446703844833","42.2603048091074","61.5956981214218","56.6097389565819","97.1664654750196","66.9244791248118","45.5208372746753","43.0668243997654","29.941413919331","38.8676643111517","43.9072109100683","94.692697266705","49.0475583194308","47.6881275759465","40.8534324167724","36.6871815489184","21.6360290879808","30.4920271273275","34.5061468910034","25.4559336177234","23.6567624217101","28.9728427652066","29.3706692072796","31.6403592882387","38.9934607970804","72.7133737061095","40.4479571059138","44.8538308571634","49.2707391952691","47.302005873075","49.9205255408059","49.8315823627332","51.982811531657","47.2910953751936","44.5185839591004","55.4907465572835","59.1547847352968","91.7208832136326","106.68851864737","96.8778705431381","","",
"Lao PDR","LAO","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.80008347245409","23.8349478390462","13.732747804266","4.5575911386047","7.48652091670634","4.28338762214984","8.87029288702929","8.7470199049191","8.5315167090455","18.7553016316551","24.6878668362811","9.00249490271182","17.8563938073181","8.10065821933693","14.7846597912163","5.65360987008049","","","","","","","3.8984","2.5332","3.4663","3.338","","","",
"Liberia","LBR","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","19.6056589060933","108.472881587516","79.0967573973579","133.988946932513","35.944317575029","24.8446703844833","42.2603048091074","61.5956981214218","56.6097389565819","97.1664654750196","66.9244791248118","45.5208372746753","43.0668243997654","29.941413919331","33.0069934586151","37.7937717649116","74.5222269768731","37.3601066131531","31.7501387204959","32.0297516755748","29.0026847351013","18.1940074438419","25.157569948843","30.2243231546152","22.1022494308108","20.966251315781","25.7500957955146","26.9409930789069","29.4018728581087","36.9462701545754","67.1871794980404","37.6013687620194","41.4552801730553","45.2911345046156","43.2311397600204","45.6104265738388","45.0746632173608","46.3620533706569","42.234455276544","40.0473710425925","49.658903551557","50.6599357568411","76.4875153565343","90.7563870654567","83.3489565514809","","",
"Least developed countries: UN classification","LDC","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5598588096872","7.7903873908484","10.8856573677065","19.2915470401151","42.7639740788865","53.9358110979719","38.74053899174","22.5641209402243","","","0.132728881562201","0.441050255888617","3.65679412153224","8.10557028934724","12.4706191499582","11.1773033786247","11.624108204197","4.6634359709624","","","23.0936498061364","20.7869269324238","21.7565538214112","30.7535674397691","20.858023","19.4734519059992","14.9965681646206","33.5139513530689","44.7609048790808","","",
"Low income","LIC","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.155","0.4675","0.1562","0.4862","","",
"Liechtenstein","LIE","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1601042909541","12.4378572625542","9.80225755334089","18.7727994953613","26.5658946467631","15.2616899097621","18.8787043333992","12.5968450929031","12.792906819256","22.5963905318541","13.0443526846038","25.0699412664012","24.6741908083505","9.86478740144492","8.14944793170465","10.9800837688548","8.61983521525314","6.50042335751179","7.60847107452116","7.046","5.9933","11.6115","19.49","15.8934","","",
"Lower middle income","LMC","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.50597322300345","2.39673028383051","18.1852047590079","51.9177115217801","41.2429552595208","62.9883426714666","88.9827345821676","147.812814950663","99.9304375046148","82.5911744335726","82.1690007781068","84.3209739102942","73.3387598571402","53.4796614928664","117.462630337874","68.0483059669741","52.6897998531851","48.1478313656681","39.3773769155057","38.7161140304471","37.8156868764092","38.5844357452023","39.2628271984906","40.5354982782171","48.006914063152","46.3057892731816","60.4981675957804","60.1333788113632","49.8205652945598","","",
"Low & middle income","LMY","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","4.37665139984735","3.72586855765802","4.89272205925955","14.7349880701875","16.062554993604","10.7032283623589","5.07760856310888","6.47546311229276","7.07777510757398","9.64283529236996","8.77612434297353","14.1085601141241","9.75236337854028","12.0619230790324","20.9634082033732","17.412701859533","31.4388226492321","26.4509188079093","40.3368514996772","31.5574724016019","20.7104553549658","42.7790706150669","45.1945454804897","34.5294254165335","63.0936682626977","62.6459585735287","51.0863603451344","46.6506912436209","64.1988488941456","56.5874410001367","58.3289282683855","80.1572442138884","140.048520646259","115.127490570722","107.2323809718","102.243619368482","76.4203936514466","102.224049335803","110.932067465973","280.121619157416","161.623584859496","124.04080957054","128.889807176315","129.731185234409","169.249303976437","186.814606134902","179.320339432491","","",
"Lesotho","LSO","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","8.81974633960747","13.2162359217677","11.1460070912632","9.93217252844568","7.86341372820419","20.8791419509691","10.8570702396143","16.6417776219273","40.496222849232","30.363052279305","50.7262022076049","26.6005018470495","25.4024545800708","30.6603018140321","10.6707920667492","47.9848108849646","35.7275947044248","38.2190657964811","36.3170582607501","28.8419877954955","24.2327318586697","29.9732056192039","63.9729593153386","51.9313985743646","55.8219993236004","95.8922551919929","156.409349756639","141.776934888814","125.0920516857","121.213929092578","87.9933671305983","120.2520612236","133.676833601066","348.166862784647","190.626541978478","147.051232442995","151.406184275048","153.120728005013","199.788788691367","227.14813755841","225.586396176808","","",
"Lithuania","LTU","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","1.06111391994208","1.05902352871138","1.24423137514132","1.50886390583261","2.63481787760394","1.75591580562173","3.01285351901102","1.97621392201638","1.88656146555937","1.30766774862981","0.965157648331404","1.09360738749289","0.942689301402147","0.674774965457674","1.58615708477841","2.93808020753556","4.05536640301713","2.6467041342109","3.59360687101444","1.89759211214617","1.25163740517713","0.758065004321889","0.79070987195761","0.442355187214589","0.30230056299817","0.146924938884139","2.68808415195858","0.267382046277999","0.175835659416355","0.181479642429062","0.163424292683454","0.152007531964308","0.174852546823517","0.203579865473916","0.13314096647563","0.124099437957096","0.1606","0.1101","0.0929","0.1031","0.0926","","",
"Latvia","LVA","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.81867523637384","6.81088984818738","6.65587013984799","6.01277544807508","5.76313634192027","6.35561114023888","6.26975445521949","6.29825544315463","6.3876","4.9844","5.5036","5.8847","5.7127","","",
"Monaco","MCO","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","9.67741935483871","5.29529112304736","8.9768401522664","","34.4756374768375","44.1327661528088","30.1711843813099","105.465990612687","10.1738367447644","9.42201834862385","21.2043770512369","39.8704840991238","42.8454405573247","45.4565892914216","63.5407841255606","58.6641483036027","44.0964910213111","56.6121716238817","61.7626441596904","26.5248604117909","35.3820251170557","44.8903875837022","29.2247533031926","23.0425984210651","32.3716296918716","18.8404586995788","18.9719048440719","16.2207717217757","40.6648074986374","47.2868725725236","37.0621825910195","36.2220444749286","73.6905769961191","45.5764572072403","41.3347617394065","46.6321809511885","67.4072320374449","42.779885382168","60.0041550664926","47.8792891564052","38.7104433664985","28.797633105447","27.5565462490344","12.8220367253992","18.0462121652239","20.4301415103724","18.0289010128867","","",
"Mexico","MEX","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","181.029810298103","343.631578947368","247.853733641263","413.960396039604","45.4709302325581","30.8894389438944","50.1428961748634","77.8158567774936","72.598731884058","115.136906077348","50.4741447368421","50.0275110782866","45.1586114494519","30.7984624367458","31.8251023467681","31.1629478549897","43.8926537774524","37.7001952500475","40.3884182947231","33.0183190383908","30.4756839005164","22.6758115934239","35.7020388274065","42.0476011176446","24.4720979130979","18.8376254029936","25.8056513812938","22.7856509454457","23.4941852064933","29.6487740865137","36.2566913782458","22.0302867720712","24.4572089918763","24.41686890031","22.7949847243159","31.1192001819566","26.6604138901343","25.7683566930766","28.1613491133413","23.1281566888446","24.3595","20.4784","20.695","19.6435","23.2589","","",
"Marshall Islands","MHL","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","4.37665139984735","3.72586855765802","4.89272205925955","14.7349880701875","16.062554993604","10.7032283623589","5.07760856310888","6.47546311229276","7.07777510757398","9.64283529236996","8.77612434297353","14.1085601141241","9.75236337854028","12.0619230790324","20.9634082033732","17.412701859533","31.4388226492321","26.4509188079093","40.3368514996772","31.5574724016019","20.7104553549658","42.7790706150669","45.1945454804897","34.5294254165335","63.0936682626977","62.6459585735287","51.0863603451344","46.6506912436209","64.1988488941456","56.5874410001367","58.3289282683855","80.1572442138884","140.048520646259","115.127490570722","107.2323809718","102.243619368482","76.4203936514466","102.224049335803","110.932067465973","280.121619157416","161.623584859496","124.04080957054","128.889807176315","129.759774405337","169.278767171855","186.842795640242","179.346941509193","","",
"North Macedonia","MKD","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.18377932451725","3.6009345036739","3.99280785021693","2.76213534517234","3.54459085434992","3.42492326580724","6.00680350655925","1.67909255511769","1.90393902026413","0.893806827929319","1.15797706938324","1.42231787944274","1.21409885722153","1.58524330519464","1.68765016818837","2.01574459971126","1.9124212356119","2.03898106993355","1.9533","1.8896","1.4107","0.7593","0.7885","","",
"Myanmar","MMR","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","9.67741935483871","5.29529112304736","8.9768401522664","","","","","","","","","","","","","","","","15.429896539422","6.05302509359617","9.67038140953423","8.73211793155129","7.03809741390432","7.75896519043026","16.372028844923","19.7078429149496","13.8400142214694","13.7498969755123","25.4273750895815","20.1155056147854","15.2634779491827","35.9834837066216","81.7909716876841","54.1504223837612","30.9041283452873","16.1236280776663","16.1851486052794","13.1153463288314","20.4880633111332","13.7388270648754","18.0775546011727","12.9129998985499","17.6463602519648","20.2875537563212","11.986485694985","16.0165486313551","14.6033759338668","","",
"Montenegro","MNE","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40089496553056","","1.37770537584361","2.18260470603657","1.14885774336984","","","","","","","","","","","","",
"Mongolia","MNG","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Northern Mariana Islands","MNP","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritania","MRT","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.35701537714702","6.31417265043923","4.00373901663862","6.67928136615849","8.01469623409001","5.5499744443857","4.65298129870813","5.26442849325651","10.7707722035354","4.62246637939","5.4160138011807","5.3847424431912","6.00949138553595","3.1636519841646","5.19984644680948","7.47920952211395","5.16951405717064","4.70799469092982","6.50121412592493","4.12027687636662","3.59256794914089","5.29458280291897","6.36577767646835","4.36353208601919","4.6060437342494","4.6205","4.3318","5.0452","3.4305","2.8387","","",
"Malawi","MWI","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","20.2886150217863","8.81974633960747","13.2162359217677","11.1460070912632","9.93217252844568","7.86341372820419","20.8791419509691","10.8570702396143","16.6417776219273","22.3770853618819","18.8366959796337","20.8589892380581","6.59562942306224","6.48980157425546","28.1299488420923","8.3767307992486","45.6850352637463","27.7851953450257","30.0600059081729","46.4064454854674","17.6775511408186","20.4553954359008","28.4253567160114","29.8371375247703","24.7313972924736","29.3510254863616","47.5392346515386","43.5011961844482","27.9506294512273","28.0871925340219","32.9397532231502","26.5024612635952","28.410832718593","31.0784470309074","29.1092629276485","27.0075052374268","30.0557179541078","34.0022","26.889","56.9499","49.333","28.975","","",
"North America","NAC","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","61.5945200025631","57.7006408176095","78.0190267233084","102.055175548365","63.0420428022009","61.9240064815136","58.8776752113126","47.0866384178888","51.7542421796152","61.2280650766678","66.57093190963","70.077363139447","77.3835760115693","81.3280216294702","90.1709399386538","118.940040717972","189.140484449459","145.825799501863","148.355600413114","108.679888344101","113.367285647542","145.130186756225","149.57106075234","202.950135436217","383.267529292311","213.848742280705","193.147037628155","241.953315370967","162.082311561972","131.579892314265","141.550771305483","158.686203254384","92.3320058939038","111.834413980433","","","","","","","",
"Namibia","NAM","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.21497707590423","1.58109037068373","7.96224741876227","3.3514203638685","3.03611526946108","3.35537264426753","6.10636684361502","3.45514950166113","1.95298372513562","3.973257367746","21.5549488557879","4.54928307584281","10.9639762399861","11.7980988124188","30.1026077693906","80.3769321099572","1721.5435231707","1107.22560155498","","","","","","","2.5021","3.7593","1.9501","1.183","1.66","","",
"New Caledonia","NCL","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4095682613769","1.50471904074161","1.07467983335905","2.47449762082662","3.97346933088092","5.90524595341645","3.83047918410113","","","","","10.5926910097983","8.78335730983636","10.9580691862539","20.4487519048627","34.7853035686197","13.9424455519902","10.0999477707611","9.92080380461505","","","8.17781067582275","8.17405012378467","5.35871273406227","5.8679254180901","8.204806","6.1851344","4.387436","1.209606","2.4435952","","",
"Nicaragua","NIC","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","26.0273486039906","29.0693213214462","34.9316665371421","37.4885141333542","16.0230690272725","16.1716850583153","18.4027777777778","19.1400673052354","28.1037984017336","31.3200783050651","34.0393733085927","40.145892540609","51.1380166738055","27.9054703733669","31.6454394041084","36.4681406552732","25.1603786472474","26.081574707413","28.1216020384454","33.9017815545258","40.3960223615094","45.6420489654378","52.9904048751054","67.1216740149162","60.5007658395189","101.549804412885","90.633716303322","131.606936426557","110.287277516449","116.677862582496","100.314884930748","115.552875978664","161.214471509264","249.732844269425","96.9386885594588","84.3129790506478","87.01969566215","64.144912751116","58.2745178557358","60.5381465168062","","","","","","","","","","",
"Norway","NOR","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","2.98431815932558","3.64747477698977","19.7679566445309","3.79079158708259","21.1437555154512","16.8210282639019","81.1421077689977","30.5602963231883","51.5341349070565","56.7549042607625","57.324886803775","51.1203784668505","60.7548680836823","49.8629706407192","54.9183192043955","62.2328368117622","68.8508287774617","85.780419690088","78.3213385511316","91.7617889470492","76.0708496604065","56.8659287489933","50.9697621692931","64.7141346247532","74.1733818802068","100.707064456235","114.909484196415","186.229124793343","91.4003950918622","71.8014597936999","83.6397254431468","49.2687121794553","36.3752674967056","46.6474285164398","49.5106004128507","45.1795390448426","35.0492542036087","44.5685","34.4117","","","","","",
"Nepal","NPL","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nauru","NRU","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","10.6724896595211","9.68469269387503","18.7445420914546","8.01637031898179","6.99781346133741","21.8251382345641","18.9241152608756","19.7282693813626","26.2731125055472","27.287937086017","26.6913588117171","25.2923826173435","29.0466852162444","47.4784880854295","42.4876637920392","53.5921530998683","47.7487658359603","11.8870745836018","11.6853193487638","11.6401444913749","13.4413632482486","12.0645190369448","12.530577690921","13.6214090189805","9.28510977459279","","","10.1141476940653","13.420058591701","11.6312702334682","12.1844237765718","13.1682590951642","12.349260180329","14.149","11.5606","16.7925","16.7356","14.4351","","",
"OECD members","OED","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","55.6573257159728","52.9550652605529","65.7120057724773","91.2908717765575","65.2369443525533","60.8727511653859","59.2308902660101","42.7878829757699","44.2547503533045","51.61671766294","55.5235235271859","55.9812889452705","60.4841091729078","72.2329679051369","86.4994555063175","94.3403739092224","146.334603718028","125.294891961855","123.054331760398","93.326336953089","97.0756818928686","114.421298324272","120.924999350567","161.855640000326","282.406667202738","154.477018894332","144.326178635367","176.153162894367","121.005330201352","104.048574792108","114.904379585355","133.672093903759","89.8188928831667","100.093011562524","","","","","","","",
"Oman","OMN","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6613914230745","14.2662916080638","11.3419658622719","21.6158941267693","49.7297073742125","44.2217005298644","11.6305513530076","13.1326962483482","8.56488887795033","","","20.8950588823847","23.9323908093101","18.112405683312","25.895005106391","42.7403742009059","25.9645635736752","11.6875118087156","9.48855167566779","8.79027971727856","15.6001370809376","15.344659823333","8.65614202407061","10.8373323679476","11.2016688675642","10.2042","10.0388","6.3158","8.8639","10.393","","",
"Other small states","OSS","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.31417265043923","3.2135311269164","22.7848390396348","16.5088287107758","10.6961226096864","5.86683900347868","3.9286849594157","3.98432300473867","","3.07643655222137","2.83787636558587","4.10919141058637","5.9593786423829","10.8047451203229","12.4372523059669","6.56864893329245","4.14224542029964","4.115168662226","4.39495423512563","2.7912552458341","3.64479270324072","2.96627106717515","2.48829904202346","2.9855085881491","3.94998264936163","2.87077265786138","2.53013596119244","1.85484433963466","1.50703297909231","","",
